Image Name,PSNR (dB),SSIM
im_0545_s95_a06,15.5983,0.4828
im_0546_s100_a04,18.8944,0.6603
im_0546_s100_a05,13.8997,0.4730
im_0546_s100_a06,16.0865,0.6243
im_0546_s80_a04,13.0707,0.6625
im_0546_s80_a05,16.6956,0.5501
im_0546_s80_a06,17.2539,0.6321
im_0546_s85_a04,17.3778,0.6727
im_0546_s85_a05,16.4957,0.6284
im_0546_s85_a06,10.9838,0.5960
im_0546_s90_a04,14.5299,0.6150
im_0546_s90_a05,12.7592,0.5228
im_0546_s90_a06,14.2984,0.5330
im_0546_s95_a04,13.5339,0.4579
im_0546_s95_a05,17.5709,0.6819
im_0546_s95_a06,18.6084,0.7194
im_0547_s100_a04,19.1105,0.6604
im_0547_s100_a05,13.7884,0.3960
im_0547_s100_a06,7.4263,0.4206
im_0547_s80_a04,8.5299,0.4866
im_0547_s80_a05,17.8225,0.5543
im_0547_s80_a06,17.3626,0.5205
im_0547_s85_a04,9.6859,0.5244
im_0547_s85_a05,18.4650,0.6511
im_0547_s85_a06,16.4146,0.5456
im_0547_s90_a04,16.5818,0.4628
im_0547_s90_a05,9.4829,0.5160
im_0547_s90_a06,17.7552,0.4734
im_0547_s95_a04,17.1182,0.6369
im_0547_s95_a05,10.4212,0.4307
im_0547_s95_a06,10.2468,0.5770
im_0548_s100_a04,12.6842,0.4172
im_0548_s100_a05,14.5643,0.3233
im_0548_s100_a06,7.8663,0.4808
im_0548_s80_a04,17.8928,0.4564
im_0548_s80_a05,8.8199,0.3735
im_0548_s80_a06,12.0648,0.4147
im_0548_s85_a04,18.2378,0.4966
im_0548_s85_a05,18.1313,0.4584
im_0548_s85_a06,16.5913,0.5667
im_0548_s90_a04,16.5776,0.3807
im_0548_s90_a05,16.5754,0.3058
im_0548_s90_a06,14.5873,0.3810
im_0548_s95_a04,14.1480,0.4027
im_0548_s95_a05,16.8245,0.4092
im_0548_s95_a06,17.2462,0.4604
im_0549_s100_a04,14.0438,0.6022
im_0549_s100_a05,12.5759,0.4799
im_0549_s100_a06,13.8134,0.6873
im_0549_s80_a04,13.4375,0.7346
im_0549_s80_a05,13.1359,0.6631
im_0549_s80_a06,12.2324,0.6154
im_0549_s85_a04,12.8808,0.6343
im_0549_s85_a05,13.2284,0.5766
im_0549_s85_a06,10.9736,0.5633
im_0549_s90_a04,9.0898,0.5191
im_0549_s90_a05,9.1271,0.4850
im_0549_s90_a06,12.5486,0.5996
im_0549_s95_a04,14.1348,0.6581
im_0549_s95_a05,15.2760,0.6397
im_0549_s95_a06,13.9751,0.6173
im_0550_s100_a04,15.0459,0.4429
im_0550_s100_a05,14.5542,0.5473
im_0550_s100_a06,14.9979,0.4652
im_0550_s80_a04,10.5387,0.5593
im_0550_s80_a05,17.1154,0.5595
im_0550_s80_a06,11.2832,0.5149
im_0550_s85_a04,13.5978,0.5654
im_0550_s85_a05,16.1249,0.5296
im_0550_s85_a06,15.9474,0.4383
im_0550_s90_a04,15.3663,0.4622
im_0550_s90_a05,13.9617,0.4992
im_0550_s90_a06,15.4624,0.4744
im_0550_s95_a04,10.5496,0.5289
im_0550_s95_a05,15.6550,0.4869
im_0550_s95_a06,15.8750,0.4917
im_0551_s100_a04,10.0533,0.6302
im_0551_s100_a05,15.5622,0.7243
im_0551_s100_a06,10.9458,0.6823
im_0551_s80_a04,11.2748,0.6220
im_0551_s80_a05,13.1154,0.7395
im_0551_s80_a06,11.3449,0.5742
im_0551_s85_a04,15.4030,0.7153
im_0551_s85_a05,15.1933,0.7020
im_0551_s85_a06,13.0196,0.7253
im_0551_s90_a04,16.6902,0.7629
im_0551_s90_a05,10.3567,0.6314
im_0551_s90_a06,11.3661,0.6092
im_0551_s95_a04,15.5427,0.7625
im_0551_s95_a05,15.4569,0.7193
im_0551_s95_a06,15.5075,0.7708
im_0552_s100_a04,11.2014,0.5339
im_0552_s100_a05,15.5385,0.6068
im_0552_s100_a06,14.6276,0.6041
im_0552_s80_a04,10.8584,0.4676
im_0552_s80_a05,18.0726,0.5517
im_0552_s80_a06,18.2067,0.5730
im_0552_s85_a04,11.9552,0.5325
im_0552_s85_a05,16.2481,0.6114
im_0552_s85_a06,10.3478,0.5248
im_0552_s90_a04,19.5790,0.5716
im_0552_s90_a05,10.0375,0.4849
im_0552_s90_a06,11.6344,0.5563
im_0552_s95_a04,13.8140,0.5654
im_0552_s95_a05,19.8288,0.6821
im_0552_s95_a06,19.0946,0.6868
im_0553_s100_a04,17.0707,0.6380
im_0553_s100_a05,16.0860,0.7140
im_0553_s100_a06,16.3047,0.7329
im_0553_s80_a04,12.8845,0.5753
im_0553_s80_a05,12.6070,0.6289
im_0553_s80_a06,16.5241,0.5545
im_0553_s85_a04,12.9295,0.6816
im_0553_s85_a05,14.6133,0.6285
im_0553_s85_a06,12.9150,0.5903
im_0553_s90_a04,14.4250,0.6268
im_0553_s90_a05,16.0377,0.5380
im_0553_s90_a06,14.4099,0.5666
im_0553_s95_a04,15.0558,0.7130
im_0553_s95_a05,14.4116,0.5765
im_0553_s95_a06,15.6306,0.6141
im_0554_s100_a04,15.5303,0.7333
im_0554_s100_a05,11.5329,0.5494
im_0554_s100_a06,16.1136,0.5813
im_0554_s80_a04,17.6514,0.7135
im_0554_s80_a05,15.9978,0.6874
im_0554_s80_a06,14.7217,0.6974
im_0554_s85_a04,14.4149,0.5862
im_0554_s85_a05,15.2771,0.5932
im_0554_s85_a06,14.1712,0.6552
im_0554_s90_a04,15.6443,0.6637
im_0554_s90_a05,15.4959,0.5952
im_0554_s90_a06,13.9531,0.5635
im_0554_s95_a04,13.2242,0.6019
im_0554_s95_a05,16.8360,0.7198
im_0554_s95_a06,12.2227,0.6177
im_0555_s100_a04,10.6531,0.5467
im_0555_s100_a05,13.2561,0.5673
im_0555_s100_a06,12.5976,0.6556
im_0555_s80_a04,15.8149,0.5334
im_0555_s80_a05,16.2503,0.5923
im_0555_s80_a06,10.7259,0.5594
im_0555_s85_a04,17.3219,0.6002
im_0555_s85_a05,13.4681,0.6474
im_0555_s85_a06,14.3283,0.5786
im_0555_s90_a04,14.2014,0.5337
im_0555_s90_a05,15.0776,0.6055
im_0555_s90_a06,17.6243,0.6258
im_0555_s95_a04,17.4631,0.6470
im_0555_s95_a05,16.0505,0.6920
im_0555_s95_a06,18.2688,0.6879
im_0556_s100_a04,13.8266,0.5994
im_0556_s100_a05,10.8903,0.4589
im_0556_s100_a06,12.0255,0.5622
im_0556_s80_a04,13.6329,0.5987
im_0556_s80_a05,11.0093,0.5023
im_0556_s80_a06,12.8037,0.6558
im_0556_s85_a04,13.1201,0.5403
im_0556_s85_a05,11.2253,0.5199
im_0556_s85_a06,13.2239,0.5583
im_0556_s90_a04,12.7592,0.5643
im_0556_s90_a05,13.1342,0.5407
im_0556_s90_a06,13.8347,0.5421
im_0556_s95_a04,13.6414,0.5459
im_0556_s95_a05,12.7465,0.5376
im_0556_s95_a06,14.2955,0.6139
im_0557_s100_a04,8.9730,0.3612
im_0557_s100_a05,11.0895,0.3929
im_0557_s100_a06,10.7975,0.3804
im_0557_s80_a04,9.1767,0.3943
im_0557_s80_a05,11.6495,0.3883
im_0557_s80_a06,11.2127,0.4068
im_0557_s85_a04,11.2888,0.3821
im_0557_s85_a05,12.6863,0.4144
im_0557_s85_a06,12.5480,0.3789
im_0557_s90_a04,14.0441,0.4074
im_0557_s90_a05,16.7085,0.4965
im_0557_s90_a06,13.3032,0.3560
im_0557_s95_a04,12.0670,0.3947
im_0557_s95_a05,8.9992,0.4205
im_0557_s95_a06,8.5488,0.3658
im_0558_s100_a04,11.2451,0.4526
im_0558_s100_a05,10.1250,0.4455
im_0558_s100_a06,15.4712,0.6196
im_0558_s80_a04,16.7950,0.5420
im_0558_s80_a05,14.5872,0.5923
im_0558_s80_a06,10.0941,0.4674
im_0558_s85_a04,15.1371,0.4802
im_0558_s85_a05,14.6197,0.5000
im_0558_s85_a06,12.9736,0.4601
im_0558_s90_a04,9.5811,0.4166
im_0558_s90_a05,16.5050,0.5530
im_0558_s90_a06,16.2307,0.5492
im_0558_s95_a04,15.5750,0.6009
im_0558_s95_a05,13.6237,0.5905
im_0558_s95_a06,12.3530,0.4375
im_0559_s100_a04,15.6322,0.5878
im_0559_s100_a05,11.8586,0.5136
im_0559_s100_a06,17.3546,0.7154
im_0559_s80_a04,15.8362,0.5536
im_0559_s80_a05,16.3815,0.6840
im_0559_s80_a06,12.7954,0.6163
im_0559_s85_a04,16.5177,0.6860
im_0559_s85_a05,16.0542,0.7070
im_0559_s85_a06,16.3083,0.5981
im_0559_s90_a04,10.7776,0.5141
im_0559_s90_a05,13.7385,0.6368
im_0559_s90_a06,14.4229,0.6278
im_0559_s95_a04,10.7569,0.4831
im_0559_s95_a05,15.7839,0.6332
im_0559_s95_a06,16.0607,0.6559
im_0560_s100_a04,9.7982,0.4919
im_0560_s100_a05,17.6087,0.6373
im_0560_s100_a06,11.7233,0.4590
im_0560_s80_a04,14.8408,0.5371
im_0560_s80_a05,19.4106,0.6611
im_0560_s80_a06,9.0300,0.4597
im_0560_s85_a04,16.5075,0.6016
im_0560_s85_a05,16.0638,0.5128
im_0560_s85_a06,7.8839,0.4567
im_0560_s90_a04,16.8012,0.5523
im_0560_s90_a05,8.6802,0.4997
im_0560_s90_a06,18.5394,0.5278
im_0560_s95_a04,11.2383,0.4581
im_0560_s95_a05,16.7979,0.6034
im_0560_s95_a06,11.1176,0.5325
im_0561_s100_a04,18.9537,0.6588
im_0561_s100_a05,13.4849,0.5565
im_0561_s100_a06,17.6976,0.6265
im_0561_s80_a04,17.3177,0.6066
im_0561_s80_a05,15.1096,0.5973
im_0561_s80_a06,18.9637,0.6367
im_0561_s85_a04,12.8335,0.5470
im_0561_s85_a05,15.2385,0.6200
im_0561_s85_a06,10.6435,0.4917
im_0561_s90_a04,17.4128,0.5968
im_0561_s90_a05,13.0386,0.5832
im_0561_s90_a06,18.2137,0.7040
im_0561_s95_a04,18.6935,0.6924
im_0561_s95_a05,18.6234,0.6644
im_0561_s95_a06,19.0567,0.7010
im_0562_s100_a04,8.2892,0.4528
im_0562_s100_a05,17.9875,0.5643
im_0562_s100_a06,9.7101,0.4666
im_0562_s80_a04,11.3814,0.5644
im_0562_s80_a05,11.4766,0.5295
im_0562_s80_a06,18.2978,0.4890
im_0562_s85_a04,8.8755,0.5077
im_0562_s85_a05,13.8514,0.6109
im_0562_s85_a06,16.3201,0.5743
im_0562_s90_a04,9.3074,0.5176
im_0562_s90_a05,17.4394,0.6401
im_0562_s90_a06,8.3875,0.3938
im_0562_s95_a04,13.9912,0.6435
im_0562_s95_a05,8.7879,0.4728
im_0562_s95_a06,9.4865,0.4686
im_0563_s100_a04,9.8371,0.4778
im_0563_s100_a05,18.7416,0.6065
im_0563_s100_a06,10.2945,0.4696
im_0563_s80_a04,9.2494,0.3848
im_0563_s80_a05,11.9743,0.4623
im_0563_s80_a06,13.5665,0.4256
im_0563_s85_a04,15.3057,0.5839
im_0563_s85_a05,18.4040,0.5579
im_0563_s85_a06,16.4005,0.5928
im_0563_s90_a04,12.9588,0.5718
im_0563_s90_a05,18.3564,0.6131
im_0563_s90_a06,9.8035,0.4432
im_0563_s95_a04,15.2566,0.5782
im_0563_s95_a05,15.1802,0.5613
im_0563_s95_a06,11.0754,0.4488
im_0564_s100_a04,12.8533,0.5503
im_0564_s100_a05,10.9828,0.4590
im_0564_s100_a06,14.9883,0.6445
im_0564_s80_a04,15.1259,0.5518
im_0564_s80_a05,11.6585,0.5194
im_0564_s80_a06,11.1398,0.4860
im_0564_s85_a04,9.6158,0.4729
im_0564_s85_a05,14.5675,0.5124
im_0564_s85_a06,15.8066,0.6259
im_0564_s90_a04,15.0221,0.5498
im_0564_s90_a05,15.7535,0.6174
im_0564_s90_a06,12.2173,0.5358
im_0564_s95_a04,14.7803,0.6100
im_0564_s95_a05,14.6274,0.5462
im_0564_s95_a06,10.3035,0.5219
im_0565_s100_a04,12.6888,0.4757
im_0565_s100_a05,12.2030,0.5116
im_0565_s100_a06,11.7844,0.4323
im_0565_s80_a04,13.6430,0.5947
im_0565_s80_a05,12.0497,0.5932
im_0565_s80_a06,14.6200,0.5870
im_0565_s85_a04,12.6573,0.5670
im_0565_s85_a05,12.0615,0.5552
im_0565_s85_a06,10.6142,0.4955
im_0565_s90_a04,10.8491,0.4807
im_0565_s90_a05,9.7024,0.5012
im_0565_s90_a06,9.6265,0.4115
im_0565_s95_a04,10.1445,0.4917
im_0565_s95_a05,11.8165,0.5070
im_0565_s95_a06,15.4341,0.5972
im_0566_s100_a04,12.8647,0.4423
im_0566_s100_a05,11.1613,0.5240
im_0566_s100_a06,12.6892,0.5400
im_0566_s80_a04,13.0689,0.4891
im_0566_s80_a05,14.8045,0.4087
im_0566_s80_a06,9.6645,0.4558
im_0566_s85_a04,12.4330,0.4346
im_0566_s85_a05,10.3649,0.4885
im_0566_s85_a06,12.7349,0.4161
im_0566_s90_a04,13.4957,0.4860
im_0566_s90_a05,11.2882,0.5335
im_0566_s90_a06,12.5396,0.3537
im_0566_s95_a04,13.4374,0.4947
im_0566_s95_a05,16.2774,0.5496
im_0566_s95_a06,10.7665,0.4710
im_0567_s100_a04,16.6060,0.5979
im_0567_s100_a05,13.6521,0.6476
im_0567_s100_a06,16.8421,0.6697
im_0567_s80_a04,15.9252,0.6306
im_0567_s80_a05,16.2755,0.6480
im_0567_s80_a06,16.2446,0.6012
im_0567_s85_a04,15.8637,0.5905
im_0567_s85_a05,16.3915,0.7075
im_0567_s85_a06,11.3688,0.5793
im_0567_s90_a04,14.8909,0.6014
im_0567_s90_a05,11.0912,0.5814
im_0567_s90_a06,15.1048,0.5989
im_0567_s95_a04,14.3445,0.5800
im_0567_s95_a05,16.1723,0.5948
im_0567_s95_a06,16.4180,0.7178
im_0568_s100_a04,21.0157,0.6083
im_0568_s100_a05,23.7537,0.5789
im_0568_s100_a06,10.8635,0.5844
im_0568_s80_a04,15.9711,0.5106
im_0568_s80_a05,10.2464,0.5707
im_0568_s80_a06,22.7876,0.4942
im_0568_s85_a04,9.7177,0.5590
im_0568_s85_a05,9.7858,0.5966
im_0568_s85_a06,10.2955,0.4394
im_0568_s90_a04,9.1568,0.5226
im_0568_s90_a05,20.9479,0.3323
im_0568_s90_a06,9.8486,0.5125
im_0568_s95_a04,9.0154,0.6130
im_0568_s95_a05,18.0124,0.3940
im_0568_s95_a06,9.5343,0.5427
im_0569_s100_a04,17.0380,0.6980
im_0569_s100_a05,16.4947,0.6478
im_0569_s100_a06,12.3735,0.5424
im_0569_s80_a04,17.6391,0.7338
im_0569_s80_a05,12.2912,0.6356
im_0569_s80_a06,13.0094,0.5634
im_0569_s85_a04,14.0014,0.6275
im_0569_s85_a05,18.2874,0.6940
im_0569_s85_a06,12.9209,0.6637
im_0569_s90_a04,12.2902,0.6212
im_0569_s90_a05,16.4911,0.6646
im_0569_s90_a06,14.2005,0.6240
im_0569_s95_a04,12.0494,0.5839
im_0569_s95_a05,14.9337,0.6223
im_0569_s95_a06,11.8306,0.6105
im_0570_s100_a04,11.6820,0.7020
im_0570_s100_a05,7.8302,0.6059
im_0570_s100_a06,8.6928,0.6173
im_0570_s80_a04,11.1274,0.6221
im_0570_s80_a05,7.4844,0.5569
im_0570_s80_a06,10.5854,0.6704
im_0570_s85_a04,13.8054,0.6700
im_0570_s85_a05,13.3090,0.6834
im_0570_s85_a06,6.8253,0.5274
im_0570_s90_a04,13.8622,0.6922
im_0570_s90_a05,14.2591,0.7275
im_0570_s90_a06,9.0579,0.6136
im_0570_s95_a04,12.2911,0.7079
im_0570_s95_a05,7.2349,0.5334
im_0570_s95_a06,8.5128,0.6132
im_0571_s100_a04,10.9475,0.5627
im_0571_s100_a05,9.5444,0.6523
im_0571_s100_a06,12.7243,0.6287
im_0571_s80_a04,11.4146,0.5733
im_0571_s80_a05,8.7813,0.5115
im_0571_s80_a06,11.2545,0.6707
im_0571_s85_a04,13.6250,0.6684
im_0571_s85_a05,12.0015,0.6369
im_0571_s85_a06,10.4819,0.5642
im_0571_s90_a04,10.0831,0.5369
im_0571_s90_a05,10.1893,0.6115
im_0571_s90_a06,12.9265,0.5782
im_0571_s95_a04,10.4679,0.6563
im_0571_s95_a05,9.1260,0.6827
im_0571_s95_a06,10.0778,0.6064
im_0572_s100_a04,12.2218,0.5455
im_0572_s100_a05,12.5954,0.4577
im_0572_s100_a06,15.9890,0.5238
im_0572_s80_a04,8.2068,0.4174
im_0572_s80_a05,15.6068,0.5433
im_0572_s80_a06,17.3002,0.6300
im_0572_s85_a04,12.8161,0.5454
im_0572_s85_a05,11.9841,0.5243
im_0572_s85_a06,16.1447,0.5647
im_0572_s90_a04,9.8362,0.4592
im_0572_s90_a05,15.5050,0.5930
im_0572_s90_a06,14.2222,0.4268
im_0572_s95_a04,16.2583,0.5992
im_0572_s95_a05,9.1126,0.5360
im_0572_s95_a06,9.3909,0.4403
im_0573_s100_a04,13.3932,0.6051
im_0573_s100_a05,12.3704,0.4729
im_0573_s100_a06,12.2304,0.6008
im_0573_s80_a04,13.9629,0.5014
im_0573_s80_a05,15.8028,0.6410
im_0573_s80_a06,13.1482,0.5625
im_0573_s85_a04,20.2258,0.6828
im_0573_s85_a05,11.6592,0.4641
im_0573_s85_a06,11.9119,0.6041
im_0573_s90_a04,17.3998,0.5317
im_0573_s90_a05,17.6958,0.5260
im_0573_s90_a06,14.4729,0.5568
im_0573_s95_a04,17.2764,0.5504
im_0573_s95_a05,17.3897,0.6684
im_0573_s95_a06,13.6327,0.5379
im_0574_s100_a04,20.3871,0.7368
im_0574_s100_a05,17.9373,0.6815
im_0574_s100_a06,18.7339,0.7015
im_0574_s80_a04,12.5847,0.5391
im_0574_s80_a05,18.4462,0.6685
im_0574_s80_a06,14.9054,0.5863
im_0574_s85_a04,16.4196,0.6587
im_0574_s85_a05,16.6257,0.6451
im_0574_s85_a06,13.1474,0.5167
im_0574_s90_a04,14.9979,0.5403
im_0574_s90_a05,12.7129,0.5841
im_0574_s90_a06,15.9524,0.5910
im_0574_s95_a04,16.5429,0.5596
im_0574_s95_a05,12.2087,0.5452
im_0574_s95_a06,16.0229,0.5791
im_0575_s100_a04,11.1818,0.5948
im_0575_s100_a05,18.2724,0.7201
im_0575_s100_a06,12.1231,0.6166
im_0575_s80_a04,17.3132,0.6784
im_0575_s80_a05,17.1574,0.6690
im_0575_s80_a06,17.4487,0.6643
im_0575_s85_a04,17.8882,0.6251
im_0575_s85_a05,12.2011,0.6206
im_0575_s85_a06,17.4086,0.7227
im_0575_s90_a04,11.8835,0.5812
im_0575_s90_a05,13.9256,0.6452
im_0575_s90_a06,11.0191,0.5128
im_0575_s95_a04,17.3895,0.6002
im_0575_s95_a05,17.8114,0.7236
im_0575_s95_a06,14.2877,0.5367
im_0576_s100_a04,12.1136,0.5543
im_0576_s100_a05,15.7506,0.5226
im_0576_s100_a06,8.2120,0.4148
im_0576_s80_a04,12.0996,0.5548
im_0576_s80_a05,15.3961,0.4545
im_0576_s80_a06,13.6795,0.5418
im_0576_s85_a04,10.2354,0.4720
im_0576_s85_a05,14.8925,0.4789
im_0576_s85_a06,15.2672,0.5668
im_0576_s90_a04,14.4348,0.4230
im_0576_s90_a05,11.9990,0.5147
im_0576_s90_a06,10.4844,0.4543
im_0576_s95_a04,7.3493,0.4129
im_0576_s95_a05,14.9833,0.5644
im_0576_s95_a06,8.8559,0.4617
im_0577_s100_a04,16.4693,0.5934
im_0577_s100_a05,18.1528,0.6534
im_0577_s100_a06,10.5363,0.5248
im_0577_s80_a04,15.4570,0.5096
im_0577_s80_a05,16.6123,0.5481
im_0577_s80_a06,18.0229,0.6120
im_0577_s85_a04,12.1068,0.5755
im_0577_s85_a05,8.5367,0.5078
im_0577_s85_a06,18.7756,0.6206
im_0577_s90_a04,18.9595,0.6625
im_0577_s90_a05,18.4074,0.6125
im_0577_s90_a06,18.6181,0.6164
im_0577_s95_a04,17.7615,0.5841
im_0577_s95_a05,17.8733,0.7356
im_0577_s95_a06,18.5780,0.6473
im_0578_s100_a04,14.1092,0.5782
im_0578_s100_a05,16.8561,0.6435
im_0578_s100_a06,11.2574,0.5975
im_0578_s80_a04,19.9136,0.7073
im_0578_s80_a05,13.4494,0.6126
im_0578_s80_a06,21.6163,0.7738
im_0578_s85_a04,12.0692,0.6480
im_0578_s85_a05,18.5332,0.5771
im_0578_s85_a06,13.8615,0.5886
im_0578_s90_a04,10.3449,0.5824
im_0578_s90_a05,12.3862,0.6273
im_0578_s90_a06,12.2029,0.5383
im_0578_s95_a04,19.1771,0.6488
im_0578_s95_a05,20.6764,0.7440
im_0578_s95_a06,18.1586,0.6944
im_0579_s100_a04,8.9215,0.3995
im_0579_s100_a05,8.4120,0.4390
im_0579_s100_a06,11.1828,0.4476
im_0579_s80_a04,13.1594,0.4671
im_0579_s80_a05,15.0205,0.5686
im_0579_s80_a06,8.7182,0.4141
im_0579_s85_a04,16.4389,0.5297
im_0579_s85_a05,14.0313,0.5190
im_0579_s85_a06,16.1024,0.5466
im_0579_s90_a04,13.1937,0.4128
im_0579_s90_a05,16.5428,0.5676
im_0579_s90_a06,16.5787,0.5794
im_0579_s95_a04,9.7327,0.4825
im_0579_s95_a05,12.7740,0.5338
im_0579_s95_a06,15.6390,0.4882
im_0580_s100_a04,17.0410,0.7062
im_0580_s100_a05,15.6772,0.6027
im_0580_s100_a06,16.4046,0.6581
im_0580_s80_a04,13.0229,0.5704
im_0580_s80_a05,17.5050,0.7344
im_0580_s80_a06,16.5293,0.6043
im_0580_s85_a04,16.3337,0.6732
im_0580_s85_a05,16.6587,0.6733
im_0580_s85_a06,16.4888,0.6339
im_0580_s90_a04,16.7971,0.6138
im_0580_s90_a05,16.5412,0.6815
im_0580_s90_a06,10.9655,0.5557
im_0580_s95_a04,14.4804,0.5671
im_0580_s95_a05,10.6735,0.5094
im_0580_s95_a06,16.2278,0.6406
im_0581_s100_a04,12.3017,0.6170
im_0581_s100_a05,15.4470,0.5608
im_0581_s100_a06,15.1163,0.5053
im_0581_s80_a04,15.4279,0.5073
im_0581_s80_a05,10.9171,0.4898
im_0581_s80_a06,12.1815,0.4941
im_0581_s85_a04,15.3092,0.5601
im_0581_s85_a05,15.0892,0.5762
im_0581_s85_a06,13.4056,0.6022
im_0581_s90_a04,11.2452,0.4940
im_0581_s90_a05,12.1201,0.6327
im_0581_s90_a06,10.6373,0.4952
im_0581_s95_a04,10.6961,0.5254
im_0581_s95_a05,13.0068,0.5862
im_0581_s95_a06,15.3309,0.5563
im_0582_s100_a04,15.5249,0.5146
im_0582_s100_a05,14.5417,0.5840
im_0582_s100_a06,17.5567,0.6315
im_0582_s80_a04,14.2984,0.5262
im_0582_s80_a05,15.8387,0.5298
im_0582_s80_a06,15.7841,0.6111
im_0582_s85_a04,16.6871,0.6267
im_0582_s85_a05,16.5049,0.5726
im_0582_s85_a06,16.9089,0.6304
im_0582_s90_a04,17.8610,0.6157
im_0582_s90_a05,16.3919,0.6174
im_0582_s90_a06,14.1656,0.5274
im_0582_s95_a04,14.7748,0.5775
im_0582_s95_a05,14.0138,0.5488
im_0582_s95_a06,17.5957,0.6475
im_0583_s100_a04,12.6797,0.5768
im_0583_s100_a05,17.9679,0.7101
im_0583_s100_a06,15.8501,0.6014
im_0583_s80_a04,13.5781,0.7113
im_0583_s80_a05,15.0109,0.7161
im_0583_s80_a06,13.9982,0.6535
im_0583_s85_a04,14.2069,0.6752
im_0583_s85_a05,18.8032,0.6796
im_0583_s85_a06,15.3528,0.6037
im_0583_s90_a04,17.4489,0.5796
im_0583_s90_a05,14.0040,0.5824
im_0583_s90_a06,11.1872,0.5537
im_0583_s95_a04,15.5026,0.6479
im_0583_s95_a05,19.0576,0.7538
im_0583_s95_a06,16.9995,0.6962
im_0584_s100_a04,12.9309,0.6165
im_0584_s100_a05,15.9776,0.7241
im_0584_s100_a06,14.1923,0.6297
im_0584_s80_a04,18.3341,0.7002
im_0584_s80_a05,17.2922,0.7151
im_0584_s80_a06,12.7797,0.6037
im_0584_s85_a04,14.6628,0.6687
im_0584_s85_a05,15.3919,0.6600
im_0584_s85_a06,15.2189,0.6564
im_0584_s90_a04,17.9359,0.6210
im_0584_s90_a05,15.6936,0.6211
im_0584_s90_a06,14.6667,0.6419
im_0584_s95_a04,14.5849,0.6488
im_0584_s95_a05,15.8108,0.6470
im_0584_s95_a06,17.8329,0.7419
im_0585_s100_a04,14.0114,0.6348
im_0585_s100_a05,13.8180,0.4543
im_0585_s100_a06,15.2800,0.6418
im_0585_s80_a04,16.2920,0.5706
im_0585_s80_a05,14.5562,0.4928
im_0585_s80_a06,16.3746,0.5946
im_0585_s85_a04,15.2566,0.5987
im_0585_s85_a05,11.1913,0.5290
im_0585_s85_a06,15.5136,0.5972
im_0585_s90_a04,12.0799,0.4818
im_0585_s90_a05,14.4156,0.5115
im_0585_s90_a06,13.0308,0.5618
im_0585_s95_a04,14.3165,0.4831
im_0585_s95_a05,11.7172,0.4945
im_0585_s95_a06,15.0463,0.6483
im_0586_s100_a04,18.5963,0.6773
im_0586_s100_a05,19.9481,0.6169
im_0586_s100_a06,21.1429,0.6835
im_0586_s80_a04,8.7729,0.5044
im_0586_s80_a05,18.4441,0.6816
im_0586_s80_a06,11.1185,0.5837
im_0586_s85_a04,10.1478,0.4985
im_0586_s85_a05,19.9885,0.6986
im_0586_s85_a06,10.0144,0.5212
im_0586_s90_a04,10.9993,0.4782
im_0586_s90_a05,18.9504,0.5978
im_0586_s90_a06,19.1002,0.5622
im_0586_s95_a04,20.1706,0.6293
im_0586_s95_a05,18.5772,0.5246
im_0586_s95_a06,19.3683,0.6460
im_0587_s100_a04,17.5215,0.5418
im_0587_s100_a05,10.4204,0.4315
im_0587_s100_a06,13.9200,0.4790
im_0587_s80_a04,17.0578,0.5792
im_0587_s80_a05,10.9266,0.5309
im_0587_s80_a06,9.4386,0.4576
im_0587_s85_a04,17.7146,0.5562
im_0587_s85_a05,17.3820,0.5884
im_0587_s85_a06,18.4874,0.5621
im_0587_s90_a04,19.0668,0.6141
im_0587_s90_a05,16.4390,0.5345
im_0587_s90_a06,18.0401,0.5444
im_0587_s95_a04,18.2956,0.5755
im_0587_s95_a05,12.5446,0.4906
im_0587_s95_a06,11.1713,0.5158
im_0588_s100_a04,11.5926,0.5442
im_0588_s100_a05,18.2404,0.6426
im_0588_s100_a06,19.2018,0.6167
im_0588_s80_a04,9.5998,0.4233
im_0588_s80_a05,17.3821,0.4886
im_0588_s80_a06,18.1328,0.5701
im_0588_s85_a04,11.5128,0.5024
im_0588_s85_a05,9.8688,0.4748
im_0588_s85_a06,18.9273,0.5842
im_0588_s90_a04,14.8629,0.5324
im_0588_s90_a05,10.1189,0.4426
im_0588_s90_a06,17.1212,0.5485
im_0588_s95_a04,9.7748,0.4501
im_0588_s95_a05,18.8749,0.6556
im_0588_s95_a06,10.7463,0.4594
im_0589_s100_a04,10.7166,0.5308
im_0589_s100_a05,9.6462,0.5279
im_0589_s100_a06,8.9431,0.5396
im_0589_s80_a04,15.3410,0.6058
im_0589_s80_a05,13.7579,0.5399
im_0589_s80_a06,12.9656,0.5754
im_0589_s85_a04,14.0368,0.5212
im_0589_s85_a05,17.2899,0.6799
im_0589_s85_a06,15.1701,0.6010
im_0589_s90_a04,10.1921,0.4820
im_0589_s90_a05,11.8255,0.5719
im_0589_s90_a06,9.4319,0.4760
im_0589_s95_a04,9.9144,0.5366
im_0589_s95_a05,8.9517,0.4937
im_0589_s95_a06,12.5864,0.4582
im_0590_s100_a04,17.0697,0.6565
im_0590_s100_a05,15.8721,0.6011
im_0590_s100_a06,14.0021,0.5018
im_0590_s80_a04,15.8496,0.6621
